DATE,CODE,NAME,12m Low,12m High,Day Low,Day High,Day Price,Previous,Change,Change%,Volume,Adjust
05-Dec-17,SCOM,Safaricom Plc,23.5,33.5,27,27.75,27.25,27.5,-0.25,0.91%,"6,553,600",-
06-Dec-17,SCOM,Safaricom Plc,23.5,33.5,26.75,27.75,27.25,27.25,-,-,"18,979,800",-
07-Dec-17,SCOM,Safaricom Plc,23.5,33.5,27,28.25,27.75,27.25,0.5,1.83%,"14,222,800",-
08-Dec-17,SCOM,Safaricom Plc,23.5,33.5,27.75,28.25,27.75,27.75,-,-,"8,287,200",-
11-Dec-17,SCOM,Safaricom Plc,23.5,33.5,27.75,28.25,27.75,27.75,-,-,"5,902,500",-
13-Dec-17,SCOM,Safaricom Plc,23.5,33.5,27.5,28,27.5,27.75,-0.25,0.90%,"25,552,800",-
14-Dec-17,SCOM,Safaricom Plc,23.5,33.5,26.75,27.75,27,27.5,-0.5,1.82%,"19,073,700",-
15-Dec-17,SCOM,Safaricom Plc,23.5,33.5,24.5,27.5,26.5,27,-0.5,1.85%,"11,870,000",-
18-Dec-17,SCOM,Safaricom Plc,23.5,33.5,26,27,26.25,26.5,-0.25,0.94%,"7,468,000",-
19-Dec-17,SCOM,Safaricom Plc,23.5,33.5,25.75,26.5,26,26.25,-0.25,0.95%,"23,809,500",-
20-Dec-17,SCOM,Safaricom Plc,23.5,33.5,25.75,26.75,26,26,-,-,"24,812,000",-
21-Dec-17,SCOM,Safaricom Plc,23.5,33.5,26.25,27,26.5,26,0.5,1.92%,"11,550,400",-
22-Dec-17,SCOM,Safaricom Plc,23.5,33.5,26.25,26.75,26.25,26.5,-0.25,0.94%,"6,604,600",-
27-Dec-17,SCOM,Safaricom Plc,23.5,33.5,26,26.5,26.25,26.25,-,-,"7,562,900",-
28-Dec-17,SCOM,Safaricom Plc,23.5,33.5,26,26.5,26.25,26.25,-,-,"10,951,800",-
29-Dec-17,SCOM,Safaricom Plc,23.5,33.5,26.25,27.5,26.75,26.25,0.5,1.90%,"3,636,200",-
