DATE,CODE,NAME,12m Low,12m High,Day Low,Day High,Day Price,Previous,Change,Change%,Volume,Adjust
02-Dec-20,SCOM,Safaricom Plc,23.5,34.5,32.3,33,32.95,32.3,0.65,2.01%,13888800,-
03-Dec-20,SCOM,Safaricom Plc,23.5,34.5,32.5,33.1,33,32.95,0.05,0.15%,22937000,-
04-Dec-20,SCOM,Safaricom Plc,23.5,35.05,32.35,33.75,33.5,33,0.5,1.52%,24609700,-
07-Dec-20,SCOM,Safaricom Plc,23.5,35.05,32.5,33.5,33,33.5,-0.5,1.49%,1243900,-
08-Dec-20,SCOM,Safaricom Plc,23.5,35.05,32.7,33.1,33,33,-,-,4133600,-
09-Dec-20,SCOM,Safaricom Plc,23.5,35.05,32.55,33,32.95,33,-0.05,0.15%,9002200,-
10-Dec-20,SCOM,Safaricom Plc,23.5,35.05,31.8,32.95,32.65,32.95,-0.3,0.91%,23692900,-
11-Dec-20,SCOM,Safaricom Plc,23.5,37,32.1,33,32.95,32.65,0.3,0.92%,4205400,-
14-Dec-20,SCOM,Safaricom Plc,23.5,37,32.7,33.5,33.15,32.95,0.2,0.61%,2534600,-
15-Dec-20,SCOM,Safaricom Plc,23.5,37,32.75,33.25,33.05,33.15,-0.1,0.30%,6861000,-
16-Dec-20,SCOM,Safaricom Plc,23.5,37,32.5,33,32.8,33.05,-0.25,0.76%,6442300,-
17-Dec-20,SCOM,Safaricom Plc,23.5,37,32.5,33.5,32.9,32.8,0.1,0.30%,5216400,-
18-Dec-20,SCOM,Safaricom Plc,23.5,37,32.75,33.95,33.55,32.9,0.65,1.98%,4546800,-
21-Dec-20,SCOM,Safaricom Plc,23.5,37,33,33.8,33.3,33.55,-0.25,0.75%,1363900,-
22-Dec-20,SCOM,Safaricom Plc,23.5,37,33.2,34.05,33.85,33.3,0.55,1.65%,4497100,-
23-Dec-20,SCOM,Safaricom Plc,23.5,37,33.5,34.1,34,33.85,0.15,0.44%,3049800,-
24-Dec-20,SCOM,Safaricom Plc,23.5,37,33.85,34.1,34,34,-,-,3088500,-
28-Dec-20,SCOM,Safaricom Plc,23.5,37,33.85,34.2,34.1,34,0.1,0.29%,1832100,-
29-Dec-20,SCOM,Safaricom Plc,23.5,37,33.9,34.25,34.05,34.1,-0.05,0.15%,898300,-
30-Dec-20,SCOM,Safaricom Plc,23.5,34.5,33.95,34.4,34,34.05,-0.05,0.15%,4020000,-
31-Dec-20,SCOM,Safaricom Plc,23.5,34.5,34.15,34.5,34.25,34,0.25,0.74%,1342600,-
